Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
WASHER INJECTOR NOZZLE HOLDER,000022056RD,code128,,Default Category,nos1,nos1,nos1,7.61,13,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
WASHER INJ NOZZLE HOLDER,000022056RD-PB,code128,,Default Category,nos1,nos1,nos1,11.37,17,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
BEARING (CRANK SHAFT REAR TOP-STD-BIM),000022069RD,code128,,Default Category,nos1,nos1,nos1,283.47,412,5,GST @18%,exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
BEARING (CRANK SHAFT F/C TOP STD BIM),000022071RD,code128,,Default Category,nos1,nos1,nos1,43.09,67,5,GST @18%,exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
BEARING CR'SFT F/C TOP STD BIM,000022071RD-PB,code128,,Default Category,nos1,nos1,nos1,53.98,75,5,GST @18%,exclusive,no_image.png,,,,,,,,,84821011,,,,,0,,
NUT (HEX 1X14 UNF 3 X 22.0 X DIN 17200),000022073RD,code128,,Default Category,nos1,nos1,nos1,53.86,92,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181600,,,,,0,,
NUT HEX 1 X 14 UNF 3 X 22.0 X DIN 17200-,000022073RD-PB,code128,,Default Category,nos1,nos1,nos1,69.55,104,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
WASHER PLAIN (G26X52X4.4),000022075RD,code128,,Default Category,nos1,nos1,nos1,16.98,29,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
WASHER PLAIN G26X52X4.4,000022075RD-PB,code128,,Default Category,nos1,nos1,nos1,22.07,33,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
WASHER PLAIN (G10.5X21X2),000022079RD,code128,,Default Category,nos1,nos1,nos1,0.59,1,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
